,game_id,game_title,category,avg_time,min_ppl,max_ppl,age_min
66156,148259,Star Wars: X-Wing Miniatures Game – Imperial Aces Expansion Pack,"['Aviation / Flight', 'Collectible Components', 'Expansion for Base-game', 'Miniatures', 'Movies / TV / Radio theme']",30,2,4,14
66158,148261,SeaFall,"['Civilization', 'Exploration', 'Nautical']",150.0,3,5,14
66164,148271,Metallum,"['Economic', 'Science Fiction', 'Space Exploration']",60,2,2,10
66173,148289,"Fresco: Expansion Modules 8, 9 and 10","['Economic', 'Expansion for Base-game', 'Renaissance']",75.0,2,4,10
66174,148290,Longhorn,"['Abstract Strategy', 'American West', 'Animals']",15,2,2,8
66175,148291,Trieste,"['Bluffing', 'Card Game', 'Renaissance']",25,3,3,13
66182,148319,Tragedy Looper,"['Bluffing', 'Deduction', 'Murder/Mystery']",120,2,4,13
66261,148524,Mice and Mystics: Lost Chapter – The Ghost of Castle Andon,"['Adventure', 'Dice', 'Expansion for Base-game', 'Exploration', 'Fantasy']",60,1,6,7
66264,148531,Polterfass,['Dice'],20,3,6,8
66265,148532,Ghost Blitz: 5 to 12,"['Action / Dexterity', 'Real-time']",20,2,8,8
66281,148575,Marvel Dice Masters: Avengers vs. X-Men,"['Collectible Components', 'Comic Book / Strip', 'Dice', 'Fighting']",60,2,2,14
66293,148601,1944: Race to the Rhine,"['Racing', 'Transportation', 'Wargame', 'World War II']",90,1,3,14
66322,148729,Maquis,"['Print & Play', 'World War II']",20,1,1,
66341,148767,Brandon the Brave,"[""Children's Game"", 'Fantasy']",10,1,4,5
66362,148815,Cthulhu Wars: Great Old One Pack Three,"['Expansion for Base-game', 'Horror', 'Miniatures']",90,3,5,12
66375,148931,Coup: Reformation,"['Bluffing', 'Card Game', 'Deduction', 'Expansion for Base-game', 'Political']",15,2,10,10
66379,148943,Coup: Rebellion G54,"['Bluffing', 'Card Game', 'Deduction', 'Party Game', 'Political']",15,3,6,14
66383,148949,Istanbul,['Economic'],50.0,2,5,10
66384,148951,Tiny Epic Kingdoms,"['Bluffing', 'Civilization', 'Fantasy', 'Fighting', 'Medieval', 'Print & Play']",37.5,2,5,13
66389,148977,Descent: Journeys in the Dark (Second Edition) – Bol'Goreth Lieutenant Pack,"['Adventure', 'Expansion for Base-game', 'Fantasy']",120,2,5,14
66390,148978,Descent: Journeys in the Dark (Second Edition) – Raythen Lieutenant Pack,"['Adventure', 'Expansion for Base-game', 'Fantasy']",,2,5,
66391,148979,Descent: Journeys in the Dark (Second Edition) – Ariad Lieutenant Pack,"['Adventure', 'Dice', 'Expansion for Base-game', 'Exploration', 'Fantasy']",,2,5,
66392,148980,Descent: Journeys in the Dark (Second Edition) – Queen Ariad Lieutenant Pack,"['Adventure', 'Expansion for Base-game', 'Fantasy']",,2,5,
66393,148981,Descent: Journeys in the Dark (Second Edition) – Serena Lieutenant Pack,"['Adventure', 'Expansion for Base-game', 'Fantasy']",,2,5,
66410,149054,Rokoko: Fancy Dresses Promo,['Expansion for Base-game'],90,2,5,12
66415,149066,Small World: 6 Player Board,"['Civilization', 'Expansion for Base-game', 'Fantasy', 'Territory Building']",60.0,6,6,8
66428,149085,Android: Netrunner – Double Time,"['Bluffing', 'Card Game', 'Collectible Components', 'Expansion for Base-game', 'Science Fiction']",45,2,2,14
66432,149097,Spurs: A Tale in the Old West,"['Action / Dexterity', 'Adventure', 'American West', 'Real-time']",90,3,5,13
66434,149109,Crabs Adjust Humidity: Volume Two (unofficial expansion for Cards Against Humanity),"['Card Game', 'Fan Expansion', 'Humor', 'Mature / Adult', 'Party Game']",30,4,20,17
66436,149112,Kill Shakespeare,['Comic Book / Strip'],150.0,2,4,13
66440,149119,Spirits of the Rice Paddy,"['Farming', 'Mythology']",90,2,4,13
66445,149130,Monster Fluxx,['Card Game'],12.5,2,6,8
66452,149155,Dead Man's Draw,"['Card Game', 'Pirates']",12.5,2,4,13
66474,149241,Assault on Doomrock,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Humor', 'Zombies']",150,1,4,10
66478,149245,Nations: Nicola Tesla promo card,['Expansion for Base-game'],,,,
66479,149246,Nations: Hagia Sophia promo card,['Expansion for Base-game'],,,,
66480,149247,Nations: Grand Duchy of Finland promo card,['Expansion for Base-game'],,,,
66481,149248,Nations: Kremlin promo card,['Expansion for Base-game'],,,,
66482,149249,Nations: Mechanical Turk promo card,['Expansion for Base-game'],,,,
66488,149257,Darkest Night: On Shifting Winds,"['Adventure', 'Expansion for Base-game', 'Fantasy', 'Horror']",150,1,4,13
66489,149261,Pathfinder Adventure Card Game: Rise of the Runelords – Adventure Deck 4: Fortress of the Stone Giants,"['Card Game', 'Expansion for Base-game', 'Fantasy', 'Fighting']",,1,6,13
66491,149264,Legacy: The Testament of Duke de Crecy – Extra Mansion Cards,"['Card Game', 'Expansion for Base-game']",60,1,4,8
66492,149273,Amerigo Queenie 1: Volcanic Island,"['Expansion for Base-game', 'Nautical', 'Renaissance']",75,2,4,12
66493,149274,Amerigo Queenie 3: Special Production Buildings and Tokens,"['Expansion for Base-game', 'Nautical', 'Renaissance']",75,2,4,12
66494,149275,"Amerigo Queenie 2: Cove Island, Bay Island & New Progress Tokens","['Expansion for Base-game', 'Nautical', 'Renaissance']",75,2,4,12
66498,149296,Risk: The Dalek Invasion of Earth,"['Movies / TV / Radio theme', 'Science Fiction', 'Territory Building', 'Wargame']",90.0,2,5,10
66511,149327,Gloom: Unquiet Dead,"['Card Game', 'Expansion for Base-game', 'Humor']",60,2,4,13
66514,149335,Fortune and Glory: Sands of Cairo,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Miniatures']",90,1,8,12
66521,149350,Robinson Crusoe: Adventures on the Cursed Island – Additional Beast Cards,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Novel-based']",90.0,1,4,8
66522,149361,Hapsburg Eclipse,"['Wargame', 'World War I']",30,1,1,13
66526,149377,Among the Stars: Wiss,"['Card Game', 'Expansion for Base-game', 'Science Fiction']",30,2,4,12
66541,149414,Galaxy Defenders: Elite Alien Army,"['Expansion for Base-game', 'Fighting', 'Miniatures', 'Science Fiction']",120,1,5,12
66546,149433,Firefly: The Game – Big Damn Heroes Promo Cards,"['Expansion for Base-game', 'Movies / TV / Radio theme', 'Science Fiction', 'Space Exploration']",120,1,4,13
66548,149435,Star Wars: The Card Game – Lure of the Dark Side,"['Expansion for Base-game', 'Movies / TV / Radio theme', 'Science Fiction']",60,2,2,10
66564,149495,Firefly: The Game – Mal's Pretty Floral Bonnet Promo Card,"['Expansion for Base-game', 'Movies / TV / Radio theme', 'Science Fiction', 'Space Exploration']",120,1,4,13
66568,149503,Escape: The Curse of the Temple – Queenie 4: Fountain,"['Adventure', 'Dice', 'Expansion for Base-game', 'Exploration', 'Real-time']",10,1,5,12
66596,149620,Advanced Squad Leader: Starter Kit Historical Module 1 – Decision at Elst,"['Wargame', 'World War II']",540.0,2,2,
66619,149712,Bora Bora: Orange God Tiles,['Expansion for Base-game'],60,2,4,12
66630,149744,Dungeon Fighter: The Big Wave,"['Action / Dexterity', 'Dice', 'Expansion for Base-game', 'Exploration', 'Fantasy']",52.5,1,6,14
66631,149746,My Little Pony: Collectible Card Game,"['Card Game', ""Children's Game"", 'Collectible Components', 'Movies / TV / Radio theme']",20,2,2,10
66632,149758,Pathfinder Adventure Card Game: Rise of the Runelords – &quot;Blessing of Zarongel&quot; Promo Card,"['Card Game', 'Expansion for Base-game', 'Fantasy']",90,1,4,10
66634,149772,Tokaido: Eriku,"['Expansion for Base-game', 'Travel']",45,2,5,8
66638,149787,Perdition's Mouth: Abyssal Rift,"['Fantasy', 'Horror', 'Miniatures', 'Puzzle']",105.0,1,6,10
66642,149796,Firefly: The Game – Wash's Lucky Dinosaurs Promo Card,"['Expansion for Base-game', 'Movies / TV / Radio theme', 'Science Fiction', 'Space Exploration']",120,1,4,13
66644,149799,Quantum: The Void,"['Civilization', 'Dice', 'Expansion for Base-game', 'Science Fiction', 'Space Exploration', 'Territory Building']",30,2,4,8
66645,149801,Tzolk'in: The Mayan Calendar – Tribes & Prophecies – Mini Expansion 1,"['Ancient', 'Civilization', 'Economic', 'Expansion for Base-game', 'Farming', 'Mythology']",90,2,5,13
66650,149809,Escape: Zombie City,"['Dice', 'Real-time', 'Zombies']",15,2,4,10
66662,149853,Bullfrogs,"['Abstract Strategy', 'Animals', 'Card Game']",30.0,2,4,8
66673,149869,Sherlock 13,"['Card Game', 'Deduction', 'Novel-based']",15,2,4,6
66679,149890,Terra Mystica: 4 Town Tiles,"['Civilization', 'Economic', 'Expansion for Base-game', 'Fantasy', 'Territory Building']",100,2,5,12
66682,149896,Alien vs Predator: The Hunt Begins,"['Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']",90.0,1,3,12
66692,149915,Descent: Journeys in the Dark (Second Edition) – Shadow of Nerekhall,"['Adventure', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Miniatures']",90,2,5,14
66694,149922,Legendary: A Marvel Deck Building Game – Paint the Town Red,"['Card Game', 'Comic Book / Strip', 'Expansion for Base-game']",45,1,5,14
66696,149924,Pathfinder Adventure Card Game: Rise of the Runelords – &quot;Grindylow&quot; Promo Card,"['Card Game', 'Expansion for Base-game', 'Fantasy']",90,1,4,10
66697,149925,Pathfinder Adventure Card Game: Rise of the Runelords – &quot;Horsechopper +1&quot; Promo Card,"['Card Game', 'Expansion for Base-game', 'Fantasy']",90,1,4,10
66698,149926,Pathfinder Adventure Card Game: Rise of the Runelords – &quot;Dance With Squealy Nord&quot; Promo Card,"['Card Game', 'Expansion for Base-game', 'Fantasy']",90,1,4,10
66703,149950,Myrmes: Colony Tiles,"['Animals', 'Environmental', 'Expansion for Base-game', 'Farming']",90,2,4,13
66704,149951,Warfighter: The Tactical Special Forces Card Game,"['Card Game', 'Modern Warfare']",105.0,1,6,
66717,149975,Las Vegas Boulevard,"['Dice', 'Expansion for Base-game']",52.5,1,8,8
66726,150010,Tiger Leader,"['Wargame', 'World War II']",45.0,1,1,
66728,150013,No Retreat! Italian Front: 1943-45,"['Wargame', 'World War II']",480.0,2,3,14
66729,150014,Pixel Glory,"['Card Game', 'Fantasy', 'Video Game Theme']",25,2,4,14
66731,150016,Shephy,['Card Game'],15,1,1,12
66751,150070,Pathfinder Adventure Card Game: Rise of the Runelords – &quot;Birdcruncher Crown&quot; Promo Card,"['Card Game', 'Expansion for Base-game', 'Fantasy']",90,1,4,10
66752,150072,Pathfinder Adventure Card Game: Rise of the Runelords – &quot;Goblin Plate +1&quot; Promo Card,"['Card Game', 'Expansion for Base-game', 'Fantasy']",90,1,4,10
66753,150074,Pathfinder Adventure Card Game: Rise of the Runelords – Adventure Deck 5: Sins of the Saviors,"['Card Game', 'Expansion for Base-game', 'Fantasy', 'Fighting']",90,1,6,10
66759,150083,The Castles of Burgundy: 4th Expansion – Monastery Boards,"['Dice', 'Expansion for Base-game', 'Medieval', 'Territory Building']",30,2,4,12
66786,150145,Skull King,"['Card Game', 'Nautical', 'Pirates']",30,2,6,8
66787,150146,Rattlebones,['Dice'],22.5,2,4,14
66807,150194,Robinson Crusoe: Adventures on the Cursed Island – Trait Cards II,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Nautical', 'Novel-based']",90.0,1,4,14
66816,150233,Dungeon Roll: Winter Heroes Pack,"['Dice', 'Expansion for Base-game', 'Fantasy', 'Fighting']",,1,4,8
66837,150293,The Ravens of Thri Sahashri,"['Card Game', 'Deduction']",45,2,2,12
66841,150298,One Zero One,"['Abstract Strategy', 'Card Game', 'Number']",12.5,2,2,8
66844,150312,Welcome to the Dungeon,"['Bluffing', 'Card Game', 'Fantasy', 'Fighting']",30,2,4,10
66858,150364,Dig Down Dwarf,['Dice'],15,2,4,8
66864,150376,Dead of Winter: A Crossroads Game,"['Bluffing', 'Deduction', 'Horror', 'Zombies']",90.0,2,5,13
66866,150385,Superfight: The Red Deck,"['Card Game', 'Expansion for Base-game', 'Fighting', 'Humor']",30,2,10,17
66867,150386,Superfight: The Blue Deck,"['Card Game', 'Expansion for Base-game', 'Fighting', 'Humor']",30,2,10,5
66868,150387,Superfight: The Purple Deck,"['Card Game', 'Expansion for Base-game', 'Fighting', 'Humor']",30,2,10,5
66869,150388,Superfight: The Orange Deck,"['Card Game', 'Expansion for Base-game', 'Fighting', 'Humor']",30,2,10,5
66884,150482,Dead of Winter: Kodiak Colby,"['Expansion for Base-game', 'Zombies']",100,3,5,13
66886,150484,Secrets of the Lost Tomb,"['Adventure', 'Exploration', 'Horror']",120,1,6,13
66887,150485,Cat Tower,"['Action / Dexterity', 'Animals', ""Children's Game""]",17.5,2,6,6
66914,150533,Samurai Gardener,"['Abstract Strategy', 'Real-time']",15,2,5,6
66933,150605,Candy Chaser,['Bluffing'],10,2,4,10
66950,150639,Star Wars: The Card Game – Knowledge and Defense,"['Card Game', 'Expansion for Base-game', 'Movies / TV / Radio theme', 'Science Fiction']",60,2,2,10
66953,150658,Pandemic: The Cure,"['Dice', 'Environmental', 'Medical']",30,2,5,8
66961,150690,Templar Intrigue,"['Card Game', 'Medieval']",22.5,7,10,13
66968,150732,Agricola: Bielefeld Deck,"['Economic', 'Expansion for Base-game', 'Farming']",,1,5,
66969,150740,Terra Mystica: Bonus Card Shipping Value,"['Civilization', 'Economic', 'Expansion for Base-game', 'Fantasy', 'Territory Building']",100,2,5,12
66978,150761,Next War: India-Pakistan,"['Modern Warfare', 'Wargame']",360.0,2,2,12
66980,150783,Antidote,"['Card Game', 'Deduction', 'Medical', 'Print & Play']",25.0,2,7,13
66983,150795,Dixit: Origins – &quot;La Machine à rêves&quot; Promo Card,"['Bluffing', 'Card Game', 'Deduction', 'Expansion for Base-game', 'Party Game']",30,,,
66985,150798,Pathfinder Adventure Card Game: Rise of the Runelords – Adventure Deck 6: Spires of Xin-Shalast,"['Card Game', 'Expansion for Base-game', 'Fantasy', 'Fighting']",120,1,6,10
66989,150811,Mega Man: The Board Game,"['Adventure', 'Card Game', 'Fighting', 'Miniatures', 'Movies / TV / Radio theme', 'Video Game Theme']",75.0,2,6,13
67005,150881,Heroes of Normandie: D-DAY Scenarios Pack,"['Expansion for Base-game', 'Wargame', 'World War II']",60,2,2,14
67011,150915,Mansions of Madness: The Laboratory,"['Expansion for Base-game', 'Exploration', 'Horror']",150.0,2,5,14
67017,150925,Hold Your Breath!,"['Card Game', ""Children's Game"", 'Humor', 'Nautical', 'Pirates']",20,2,4,6
67018,150926,Roll Through the Ages: The Iron Age,"['Ancient', 'City Building', 'Civilization', 'Dice']",50.0,1,4,10
67019,150927,Roll Through the Ages: The Iron Age – The Mediterranean Expansion,"['Ancient', 'City Building', 'Civilization', 'Dice', 'Expansion for Base-game']",37.5,1,4,8
67020,150930,Mad City,"['City Building', 'Real-time']",25.0,1,6,8
67029,150997,Shadows of Brimstone: Swamps of Death,"['Adventure', 'American West', 'Exploration', 'Fantasy', 'Horror', 'Miniatures']",135.0,1,4,12
67031,150999,Valley of the Kings,"['Ancient', 'Card Game', 'Religious']",45,2,4,14
67032,151004,Smash Up: Science Fiction Double Feature,"['Card Game', 'Fantasy', 'Horror', 'Humor', 'Mythology']",37.5,2,2,12
67035,151007,Pathfinder Adventure Card Game: Skull & Shackles – Base Set,"['Card Game', 'Fantasy', 'Fighting', 'Pirates']",120,1,4,13
67036,151008,Pathfinder Adventure Card Game: Skull & Shackles – Character Add-On Deck,"['Card Game', 'Expansion for Base-game', 'Fantasy', 'Fighting']",120,1,6,13
67037,151010,Pathfinder Adventure Card Game: Character Mats,"['Card Game', 'Dice', 'Expansion for Base-game', 'Fantasy', 'Fighting']",120,1,4,13
67045,151022,Baseball Highlights: 2045,"['Card Game', 'Science Fiction', 'Sports']",45,1,4,9
67058,151067,"Zombicide Gaming Night #1: Cars, Food or Guns","['Expansion for Base-game', 'Horror', 'Miniatures', 'Zombies']",60,1,6,13
67072,151107,Cards Against Humanity: Fourth Expansion,"['Card Game', 'Expansion for Base-game', 'Humor', 'Mature / Adult', 'Party Game']",30,4,30,17
67084,151151,Epic Resort,"['Fantasy', 'Pirates']",90.0,2,4,12
67091,151173,The Agents: Black Ops,"['Card Game', 'Expansion for Base-game', 'Spies/Secret Agents']",30,2,5,8
67111,151247,Greed,"['Card Game', 'Mafia']",30,2,5,10
67116,151254,Dungeon Petz: Bob the Blob Promo Pet,"['Expansion for Base-game', 'Fantasy']",,2,4,
67128,151275,Ophir,"['Economic', 'Nautical']",52.5,2,4,10
67138,151287,Flash Point: Fire Rescue – Critically Wounded Victims,['Expansion for Base-game'],45,2,6,10
67154,151332,CV: Promo Cards,"['Card Game', 'Dice', 'Expansion for Base-game', 'Humor']",60,2,4,10
67163,151347,Millennium Blades,"['Card Game', 'Real-time']",100.0,2,5,12
67180,151382,Flash Point: Fire Rescue – Explosive Objects,['Expansion for Base-game'],45,2,6,10
67182,151384,Warfighter: Expansion #1 – Reloading!,"['Card Game', 'Expansion for Base-game', 'Modern Warfare']",30,1,6,
67183,151385,Warfighter: Expansion #2 – Stealth,"['Card Game', 'Expansion for Base-game', 'Modern Warfare']",30,1,6,
67184,151386,Warfighter: Expansion #3 – Support,"['Card Game', 'Expansion for Base-game', 'Modern Warfare']",30,1,6,
67191,151407,Descent: Journeys in the Dark (Second Edition) – Rylan Olliven Lieutenant Pack,"['Adventure', 'Expansion for Base-game', 'Fantasy']",120,2,5,14
67192,151408,Descent: Journeys in the Dark (Second Edition) – Verminous Lieutenant Pack,"['Adventure', 'Expansion for Base-game', 'Fantasy']",,,,
67202,151429,Descent: Journeys in the Dark (Second Edition) – Tristayne Olliven Lieutenant Pack,"['Adventure', 'Expansion for Base-game', 'Fantasy']",,,,
67203,151430,Descent: Journeys in the Dark (Second Edition) – Gargan Mirklace Lieutenant Pack,"['Adventure', 'Dice', 'Expansion for Base-game', 'Exploration', 'Fantasy']",,,,
67215,151456,Krosmaster: Arena – Duel Pack 1,"['Fantasy', 'Fighting', 'Miniatures']",10,2,2,10
67218,151464,Lords of Vegas: UP!,"['City Building', 'Dice', 'Economic', 'Expansion for Base-game']",75.0,2,6,12
67240,151544,Krosmaster: Arena – Multiman,"['Expansion for Base-game', 'Fighting', 'Miniatures']",60,2,4,14
67246,151555,Sentinels of the Multiverse: Dark Watch Promo Pack,"['Card Game', 'Comic Book / Strip', 'Expansion for Base-game', 'Fighting']",60,2,5,8
67250,151566,Flash Point: Fire Rescue – Veteran and Rescue Dog,"['Adventure', 'Expansion for Base-game']",45,2,6,10
67267,151648,Neuroshima Hex! Neojungle,"['Expansion for Base-game', 'Fighting', 'Science Fiction']",30,2,4,8
67313,151825,Legends of Andor: New Heroes,"['Adventure', 'Expansion for Base-game', 'Fantasy']",75.0,2,6,10
67314,151835,Qwixx: Das Kartenspiel,['Card Game'],15,2,5,8
67346,151953,Firefly: The Game – Pirates & Bounty Hunters,"['Expansion for Base-game', 'Movies / TV / Radio theme', 'Science Fiction', 'Space Exploration']",120,2,6,13
67354,151979,Space Empires: Replicators,"['Bluffing', 'Civilization', 'Expansion for Base-game', 'Science Fiction', 'Space Exploration', 'Wargame']",180,1,5,12
67359,151986,City of Iron: Experts and Engines,"['Expansion for Base-game', 'Fantasy']",120,2,4,13
67384,152053,Lagoon: Land of Druids,"['Adventure', 'Exploration', 'Fantasy']",60,1,4,14
67387,152069,Neuroshima Hex! New York,"['Expansion for Base-game', 'Fighting', 'Science Fiction']",30,2,4,8
67404,152162,Diamonds,['Card Game'],25.0,2,6,8
67406,152166,Steam: Map Expansion #4,"['Expansion for Base-game', 'Trains', 'Transportation']",90.0,2,6,12
67421,152230,Argent: Mancers of the University,"['Expansion for Base-game', 'Fantasy', 'Political']",120.0,2,6,10
67422,152237,Pairs,['Card Game'],15,2,8,
67423,152241,Ultimate Werewolf,"['Bluffing', 'Card Game', 'Deduction', 'Fantasy', 'Horror']",60,5,30,13
